Gender,College,In or Out of State,Citizenship,Marital Status,Type of High School,Applied Financial Aid,Received Financial Aid,Other Scholarships,Tuition Rate,Expected 4 Year Revenue,Open Houses,Visits,High School GPA,AP Tests Passed,Acceptance Type,Recruited Athlete,High School Class Size,HS Class Rank,Student Health,Total Class Hours,Overall GPA,Change in GPA,Housing,Club Memberships,Infirmary Visits,City,State,Retention
Male,Communications,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.278130993,0,Early,No,400-500,1st Quartile,Good,30,3.239333333,Positive,Off Campus,0,0,"Salt Lake City, UT",Utah,Not retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,2.665797647,0,Standard,No,500+,3rd Quartile,Poor,28,2.94,Positive,On Campus,0,0,"Salt Lake City, UT",Utah,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.31557265,0,Standard,No,400-500,1st Quartile,Good,30,2.815,Positive,On Campus,0,0,"Salt Lake City, UT",Utah,Retained
Female,Fine & Performing Arts,Out of State,No,Single,Public,No,No,Yes,1975,237000,0,0,3.259846415,0,Standard,No,400-500,1st Quartile,Good,33,3.392424242,Positive,On Campus,0,0,"Salt Lake City, UT",Utah,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.426513692,0,Standard,No,200-300,1st Quartile,Good,26,3.02,No Chang,Off Campus,2,0,"Salt Lake City, UT",Utah,Retained
Female,Engineering,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.362585748,0,Standard,No,500+,1st Quartile,Good,28,3.29,Positive,On Campus,0,0,"Salt Lake City, UT",Utah,Retained
Female,Communications,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.423090195,0,Standard,No,400-500,1st Quartile,Good,28,3.142857143,Negative,Commuter,2,0,"Salt Lake City, UT",Utah,Retained
Male,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.019539221,0,Standard,No,400-500,2nd Quartile,Good,29,3.07862069,Negative,On Campus,2,0,"Salt Lake City, UT",Utah,Retained
Female,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.21039704,0,Standard,No,200-300,1st Quartile,Good,26,3.014615385,Positive,On Campus,2,0,"Salt Lake City, UT",Utah,Retained
Male,Communications,Out of State,Yes,Married,Private,Yes,Yes,No,1975,237000,0,0,3.503198851,0,Standard,No,500+,1st Quartile,Good,27,3.316666667,Positive,On Campus,2,0,"Salt Lake City, UT",Utah,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,2.912603501,0,Early,No,500+,3rd Quartile,Poor,29,3.034827586,Negative,On Campus,0,0,"Salt Lake City, UT",Utah,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.181215143,0,Early,No,300-400,2nd Quartile,Good,31,2.90516129,Negative,Off Campus,2,0,"Salt Lake City, UT",Utah,Retained
Female,Engineering,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.114083895,0,Early,No,300-400,2nd Quartile,Good,26,3.392307692,Negative,On Campus,2,0,"Salt Lake City, UT",Utah,Retained
Female,Communications,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.187625069,0,Early,No,500+,2nd Quartile,Good,34,3.064117647,Positive,On Campus,2,0,"Salt Lake City, UT",Utah,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.504803962,0,Early,Yes,500+,1st Quartile,Good,26,2.819230769,Positive,Off Campus,0,0,"Salt Lake City, UT",Utah,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.760251712,2,Early,Yes,< 100,1st Quartile,Good,30,2.85,No Chang,Off Campus,2,0,"Salt Lake City, UT",Utah,Retained
Male,Engineering,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.427610136,0,Early,No,400-500,1st Quartile,Good,27,3.5,No Chang,On Campus,0,0,"Salt Lake City, UT",Utah,Retained
Female,Communications,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.497091113,0,Early,No,100-200,1st Quartile,Poor,25,3.3656,Negative,Off Campus,0,0,"Salt Lake City, UT",Utah,Retained
Male,Communications,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.370511929,0,Early,No,200-300,1st Quartile,Good,29,3.462068966,Negative,Off Campus,2,0,"Salt Lake City, UT",Utah,Retained
Female,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.47023393,0,Early,No,200-300,1st Quartile,Good,31,2.955806452,Positive,Commuter,2,0,"Salt Lake City, UT",Utah,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.402618272,0,Early,No,100-200,1st Quartile,Good,30,3.039333333,Positive,On Campus,2,0,"Salt Lake City, UT",Utah,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.497795514,0,Early,No,< 100,1st Quartile,Good,32,3.32,Positive,On Campus,2,0,"Salt Lake City, UT",Utah,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,2.993321358,0,Standard,No,400-500,2nd Quartile,Good,29,3.409310345,Negative,Off Campus,0,1,"Salt Lake City, UT",Utah,Not retained
Female,Education,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.133768259,0,Standard,No,300-400,2nd Quartile,Good,27,3.188888889,Positive,On Campus,0,1,"Salt Lake City, UT",Utah,Not retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.085782394,0,Early,No,300-400,2nd Quartile,Good,31,3.253870968,Positive,Off Campus,0,1,"Salt Lake City, UT",Utah,Not retained
Female,Communications,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.341281608,0,Early,No,100-200,1st Quartile,Poor,24,3.315,Positive,Off Campus,3,1,"Salt Lake City, UT",Utah,Not retained
Female,Health Sciences,Out of State,Yes,Single,Private,No,No,Yes,1975,237000,0,0,2.945724756,0,Early,No,500+,2nd Quartile,Good,27,3.19,Positive,Off Campus,2,1,"Salt Lake City, UT",Utah,Retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.491391023,0,Early,No,500+,1st Quartile,Good,31,3.290645161,Negative,On Campus,0,1,"Salt Lake City, UT",Utah,Retained
Male,Business,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.340179835,0,Early,No,300-400,1st Quartile,Good,30,2.636,Positive,Commuter,0,2,"Salt Lake City, UT",Utah,Not retained
Male,Health Sciences,Out of State,Yes,Single,Public,Yes,No,No,1975,237000,0,0,3.606776077,1,Standard,No,< 100,1st Quartile,Good,30,3.125,Positive,On Campus,2,2,"Salt Lake City, UT",Utah,Retained
Female,Communications,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,1,3.486910229,0,Standard,No,400-500,1st Quartile,Good,31,3.158064516,Negative,On Campus,0,2,"Salt Lake City, UT",Utah,Retained
Male,Health Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.244064307,0,Early,No,100-200,1st Quartile,Good,31,3.360967742,Negative,On Campus,2,2,"Salt Lake City, UT",Utah,Retained
Male,Business,Out of State,Yes,Married,Public,No,No,No,1975,237000,0,0,3.24399721,0,Standard,No,400-500,1st Quartile,Good,28,2.71,Positive,Off Campus,0,3,"Salt Lake City, UT",Utah,Not retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.037869538,0,Standard,No,300-400,2nd Quartile,Good,24,2.945,Positive,On Campus,0,3,"Salt Lake City, UT",Utah,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.264027189,0,Standard,No,500+,1st Quartile,Good,33,3.208181818,Positive,On Campus,0,3,"Salt Lake City, UT",Utah,Retained
Female,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.378943247,0,Standard,No,200-300,1st Quartile,Good,31,3.153870968,Positive,On Campus,2,4,"Salt Lake City, UT",Utah,Retained
Male,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.159742766,0,Early,No,300-400,2nd Quartile,Good,26,2.900769231,Positive,On Campus,2,4,"Salt Lake City, UT",Utah,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.296234712,0,Early,No,400-500,1st Quartile,Good,31,3.50516129,Negative,On Campus,1,5,"Salt Lake City, UT",Utah,Retained
Male,Education,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.674817939,0,Standard,No,100-200,1st Quartile,Good,31,3.157741935,Positive,Off Campus,0,0,"Burlington, VT",Vermont,Not retained
Male,Liberal Arts & Sciences,Out of State,No,Single,Public,Yes,Yes,No,1975,237000,0,0,3.47552783,0,Standard,Yes,500+,1st Quartile,Good,30,3.038,Positive,Off Campus,0,0,"Burlington, VT",Vermont,Not retained
Male,Communications,Out of State,Yes,Married,Public,Yes,Yes,No,1975,237000,0,0,3.737670117,0,Standard,No,500+,1st Quartile,Good,31,3.241935484,Negative,Off Campus,0,0,"Burlington, VT",Vermont,Not retained
Male,Health Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.07013393,0,Standard,No,200-300,2nd Quartile,Good,28,2.765,Negative,Commuter,2,0,"Burlington, VT",Vermont,Not retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,Yes,1975,237000,0,0,3.23772565,0,Early,No,400-500,1st Quartile,Good,27,2.834444444,Negative,Off Campus,0,0,"Burlington, VT",Vermont,Not retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,2.712379334,0,Wait Listed,No,300-400,3rd Quartile,Good,31,3.603225806,Positive,Off Campus,2,0,"Burlington, VT",Vermont,Retained
Female,Business,Out of State,No,Single,Private,Yes,Yes,No,1975,237000,0,0,2.801733654,0,Wait Listed,No,200-300,3rd Quartile,Good,28,3.324285714,Negative,On Campus,2,0,"Burlington, VT",Vermont,Retained
Male,Engineering,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,2.547256006,0,Wait Listed,No,300-400,4th Quartile,Good,29,3.053793103,Positive,Fraternity/Sorority House,0,0,"Burlington, VT",Vermont,Retained
Female,Fine & Performing Arts,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,2.954183017,0,Standard,No,300-400,2nd Quartile,Good,27,3.387037037,Negative,On Campus,2,0,"Burlington, VT",Vermont,Retained
Female,Health Sciences,Out of State,Yes,Single,Private,Yes,No,No,1975,237000,0,0,3.544860511,0,Standard,No,400-500,1st Quartile,Good,30,3.3,Negative,On Campus,0,0,"Burlington, VT",Vermont,Retained
Female,Communications,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.159725717,0,Standard,No,400-500,2nd Quartile,Good,28,2.9375,Positive,On Campus,2,0,"Burlington, VT",Vermont,Retained
Female,Communications,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,2.783010606,0,Standard,No,200-300,3rd Quartile,Good,32,3.42,Positive,On Campus,0,0,"Burlington, VT",Vermont,Retained
Male,Business,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.381704877,0,Standard,No,500+,1st Quartile,Good,32,2.855,Negative,On Campus,2,0,"Burlington, VT",Vermont,Retained
Female,Business,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.159321439,0,Standard,No,300-400,2nd Quartile,Good,27,3.23962963,Positive,On Campus,0,0,"Burlington, VT",Vermont,Retained
Female,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.924807072,2,Standard,No,200-300,1st Quartile,Good,30,3.065,Positive,On Campus,0,0,"Burlington, VT",Vermont,Retained
Male,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.299694866,0,Standard,No,400-500,1st Quartile,Good,27,3.28,Positive,On Campus,0,0,"Burlington, VT",Vermont,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.05266297,0,Standard,No,200-300,2nd Quartile,Poor,31,2.976129032,Negative,Off Campus,2,0,"Burlington, VT",Vermont,Retained
Male,Health Sciences,Out of State,Yes,Divorced,Public,No,No,No,1975,237000,0,0,3.411947305,1,Standard,No,200-300,1st Quartile,Good,28,3.71,Negative,Commuter,2,0,"Burlington, VT",Vermont,Retained
Female,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.218156583,0,Early,No,400-500,1st Quartile,Good,31,2.770645161,Negative,Commuter,2,0,"Burlington, VT",Vermont,Retained
Male,Education,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.200186335,0,Early,No,400-500,1st Quartile,Good,30,3.466,Positive,Off Campus,2,0,"Burlington, VT",Vermont,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.613059251,0,Standard,No,300-400,1st Quartile,Good,29,3.141724138,Negative,Off Campus,0,1,"Burlington, VT",Vermont,Not retained
Female,Communications,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.293155766,0,Standard,No,400-500,1st Quartile,Good,29,3.337241379,Positive,On Campus,0,1,"Burlington, VT",Vermont,Not retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.325684756,0,Standard,No,100-200,1st Quartile,Poor,33,2.966060606,Negative,Off Campus,0,2,"Burlington, VT",Vermont,Not retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.687560029,0,Early,No,400-500,1st Quartile,Good,28,3.006428571,Negative,Off Campus,0,2,"Burlington, VT",Vermont,Not retained
Male,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.347025142,0,Standard,No,500+,1st Quartile,Good,28,2.9575,Positive,On Campus,2,2,"Burlington, VT",Vermont,Retained
Female,Communications,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.209879247,0,Standard,No,< 100,1st Quartile,Good,29,2.746896552,Positive,On Campus,0,2,"Burlington, VT",Vermont,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,2.844582279,0,Wait Listed,No,300-400,3rd Quartile,Good,31,3.243870968,Negative,On Campus,0,3,"Burlington, VT",Vermont,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.309374247,0,Standard,No,500+,1st Quartile,Poor,30,3.051333333,Positive,On Campus,2,3,"Burlington, VT",Vermont,Retained
Female,Engineering,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.390195974,0,Standard,No,500+,1st Quartile,Good,31,3.07483871,Positive,Off Campus,2,3,"Burlington, VT",Vermont,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.005139498,0,Standard,No,500+,2nd Quartile,Good,29,3.249655172,Negative,Commuter,2,3,"Burlington, VT",Vermont,Retained
Male,Liberal Arts & Sciences,Out of State,No,Single,Private,No,No,No,1975,237000,0,0,3.526833159,0,Standard,No,400-500,1st Quartile,Poor,30,3.11,Positive,Fraternity/Sorority House,0,3,"Burlington, VT",Vermont,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Married,Private,Yes,Yes,No,1975,237000,0,0,3.150048269,0,Early,No,500+,2nd Quartile,Good,30,2.767333333,Positive,Off Campus,2,3,"Burlington, VT",Vermont,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,Yes,1975,237000,0,0,3.32246949,0,Standard,No,400-500,1st Quartile,Good,28,3.121071429,Positive,Off Campus,2,5,"Burlington, VT",Vermont,Retained
Female,Fine & Performing Arts,Out of State,Yes,Single,Public,Yes,No,No,1975,237000,0,0,3.264012171,0,Standard,No,500+,1st Quartile,Good,27,3.281111111,Positive,On Campus,0,0,"Norfolk, VA",Virginia,Not retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.373987841,0,Standard,No,200-300,1st Quartile,Good,29,2.847586207,Negative,Commuter,2,0,"Norfolk, VA",Virginia,Not retained
Male,Communications,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,2.865607343,0,Wait Listed,No,300-400,3rd Quartile,Good,33,3.189393939,Positive,Off Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Communications,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.791148931,0,Standard,No,200-300,1st Quartile,Good,26,3.283076923,Negative,On Campus,2,0,"Washington, DC",Virginia,Retained
Female,Business,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.430065643,0,Standard,No,400-500,1st Quartile,Good,29,3.146206897,Positive,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Engineering,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.326949714,0,Standard,No,400-500,1st Quartile,Good,29,2.96137931,Positive,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.407844001,0,Standard,No,500+,1st Quartile,Poor,30,3.435,Positive,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.656828005,0,Standard,No,500+,1st Quartile,Good,31,3.158064516,Positive,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Liberal Arts & Sciences,Out of State,No,Single,Private,Yes,Yes,No,1975,237000,0,0,3.205805398,0,Standard,No,300-400,1st Quartile,Good,28,3.214285714,Positive,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.692018611,0,Standard,No,500+,1st Quartile,Good,25,2.86,Negative,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.295953907,0,Standard,No,100-200,1st Quartile,Poor,29,3.53,Negative,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Health Sciences,Out of State,Yes,Married,Public,No,No,No,1975,237000,0,0,3.352903809,0,Standard,No,< 100,1st Quartile,Good,31,2.875806452,Positive,Off Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Engineering,Out of State,Yes,Married,Public,No,No,No,1975,237000,1,0,3.325091804,0,Standard,No,100-200,1st Quartile,Good,26,3.133846154,Positive,Commuter,2,0,"Norfolk, VA",Virginia,Retained
Female,Education,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.39979304,0,Standard,No,200-300,1st Quartile,Good,31,3.120322581,Negative,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Fine & Performing Arts,Out of State,No,Married,Public,Yes,Yes,No,1975,237000,0,0,3.321990071,0,Standard,No,100-200,1st Quartile,Good,28,3.08,Negative,Commuter,2,0,"Norfolk, VA",Virginia,Retained
Female,Education,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.380537005,0,Standard,No,400-500,1st Quartile,Good,30,2.979,Negative,On Campus,2,0,"Washington, DC",Virginia,Retained
Male,Liberal Arts & Sciences,Out of State,No,Single,Public,No,No,No,1975,237000,0,0,3.497549748,0,Standard,No,500+,1st Quartile,Good,31,3.455483871,Negative,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Male,Business,Out of State,No,Single,Public,Yes,Yes,No,1975,237000,0,0,3.237527117,0,Standard,No,400-500,1st Quartile,Good,29,3.315862069,Negative,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Communications,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.900009859,2,Standard,No,400-500,1st Quartile,Poor,29,2.902758621,Positive,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Communications,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.800633767,1,Standard,No,500+,1st Quartile,Good,28,3.105,Positive,Commuter,2,0,"Norfolk, VA",Virginia,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.453737915,1,Standard,No,400-500,1st Quartile,Good,29,2.998275862,Positive,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.694777257,0,Standard,No,500+,1st Quartile,Good,26,3.37,Negative,On Campus,0,0,"Washington, DC",Virginia,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,2.936196307,0,Standard,No,300-400,2nd Quartile,Good,29,3.160689655,Negative,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Engineering,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.420740523,0,Standard,No,200-300,1st Quartile,Poor,30,2.953333333,Positive,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Business,Out of State,Yes,Married,Private,No,No,No,1975,237000,0,0,3.266277417,0,Standard,No,400-500,1st Quartile,Good,30,2.705333333,Negative,Off Campus,3,0,"Norfolk, VA",Virginia,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,No,No,Yes,1975,237000,0,0,3.260578818,0,Standard,No,400-500,1st Quartile,Good,31,2.980967742,Positive,Commuter,0,0,"Norfolk, VA",Virginia,Retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.643227202,0,Standard,No,400-500,1st Quartile,Good,28,3.4,Positive,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.176974046,0,Standard,No,300-400,2nd Quartile,Good,30,2.982,Positive,Off Campus,3,0,"Norfolk, VA",Virginia,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.063226025,0,Standard,No,400-500,2nd Quartile,Good,31,3.51,Positive,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Communications,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.27048152,0,Early,No,400-500,1st Quartile,Good,24,3.235,Positive,Off Campus,2,0,"Washington, DC",Virginia,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.597722102,0,Early,No,200-300,1st Quartile,Good,31,3.601612903,Negative,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Communications,Out of State,No,Married,Private,Yes,Yes,No,1975,237000,0,0,3.308573018,0,Early,No,400-500,1st Quartile,Good,29,3.381034483,Positive,Off Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Fine & Performing Arts,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.159529031,0,Early,No,100-200,2nd Quartile,Good,27,3.505555556,Negative,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.275334904,0,Early,No,500+,1st Quartile,Poor,26,3.215384615,Negative,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Health Sciences,Out of State,No,Single,Public,No,No,No,1975,237000,0,0,3.365841016,0,Early,No,200-300,1st Quartile,Good,27,3.311111111,Negative,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.622377326,0,Early,No,400-500,1st Quartile,Good,31,3.413225806,Positive,Off Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Engineering,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.737123064,0,Early,No,400-500,1st Quartile,Good,32,2.7515625,Positive,Off Campus,2,0,"Norfolk, VA",Virginia,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,2.939009313,0,Early,No,200-300,2nd Quartile,Good,27,3.1,Negative,On Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.050038579,0,Early,No,200-300,2nd Quartile,Good,27,3.182222222,Positive,On Campus,0,0,"Norfolk, VA",Virginia,Retained
Female,Communications,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.129974215,0,Early,No,300-400,2nd Quartile,Poor,27,3.031111111,Negative,Commuter,2,0,"Norfolk, VA",Virginia,Retained
Female,Engineering,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.306096297,0,Early,No,400-500,1st Quartile,Good,26,3.342307692,Negative,Off Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Liberal Arts & Sciences,Out of State,No,Married,Public,No,No,Yes,1975,237000,0,0,3.514385503,0,Early,No,< 100,1st Quartile,Good,28,3.25,Positive,Off Campus,2,0,"Norfolk, VA",Virginia,Retained
Female,Engineering,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.553397405,1,Early,No,400-500,1st Quartile,Good,31,3.267419355,Positive,Fraternity/Sorority House,2,0,"Norfolk, VA",Virginia,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.430537849,0,Standard,No,500+,1st Quartile,Good,29,3.077241379,Negative,On Campus,0,1,"Norfolk, VA",Virginia,Not retained
Female,Communications,Out of State,No,Married,Private,Yes,Yes,No,1975,237000,0,0,3.843017925,1,Standard,No,500+,1st Quartile,Good,24,3.125,Positive,Off Campus,2,1,"Norfolk, VA",Virginia,Not retained
Male,Education,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.256074675,0,Early,No,300-400,1st Quartile,Good,27,3.067777778,Positive,On Campus,2,1,"Norfolk, VA",Virginia,Retained
Female,Engineering,Out of State,Yes,Single,Private,No,No,Yes,1975,237000,0,0,3.3238145,0,Standard,No,100-200,1st Quartile,Good,28,3.107142857,Negative,Off Campus,2,2,"Norfolk, VA",Virginia,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.481450552,0,Standard,No,500+,1st Quartile,Good,30,2.845,Positive,Off Campus,2,2,"Richmond, VA",Virginia,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.205314793,0,Early,No,500+,1st Quartile,Good,31,3.001935484,Positive,On Campus,2,2,"Richmond, VA",Virginia,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,No,Yes,1975,237000,0,0,3.043712756,0,Standard,No,400-500,2nd Quartile,Good,28,2.798571429,Positive,Commuter,3,3,"Norfolk, VA",Virginia,Not retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.9,2,Standard,No,400-500,1st Quartile,Good,30,2.909333333,Positive,On Campus,0,3,"Norfolk, VA",Virginia,Retained
Female,Engineering,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,1,0,3.389930892,0,Standard,No,500+,1st Quartile,Good,26,2.960769231,Positive,On Campus,0,4,"Norfolk, VA",Virginia,Not retained
